subtest,cell,arc,lut,side,q,expected,got,rel_jump
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.02131268,0.007088279681148337,0.007088279681148337,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.02534046,0.00769855912277974,0.00769855912277974,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.029368239999999997,0.008308838564411145,0.008308838564411145,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.03339602,0.008919118006042549,0.008919118006042549,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.0374238,0.009529397447673954,0.009529397447673954,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.04145158,0.010129050530318968,0.010129050530318966,1.7126219982655966e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.045479359999999996,0.010647832609518876,0.010647832609518876,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.04950714,0.011166614688718785,0.011166614688718785,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.05353492,0.011685396767918695,0.011685396767918695,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.057562699999999994,0.012204178847118604,0.012204178847118604,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.061590479999999996,0.012722960926318513,0.012722960926318513,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.06561826,0.013241743005518423,0.013241743005518423,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.06964603999999999,0.013760525084718332,0.013760525084718332,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.07367382,0.014279307163918242,0.014279307163918243,1.2148512921972882e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.0777016,0.014798089243118151,0.014798089243118151,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.08172938,0.015292864737550316,0.015292864737550316,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.08575716,0.015785298304851463,0.015785298304851463,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.08978494,0.01627773187215261,0.01627773187215261,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.09381272,0.01677016543945376,0.01677016543945376,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.0978405,0.017262599006754913,0.017262599006754913,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.10186827999999999,0.01775503257405606,0.017755032574056057,1.9540639745281156e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.10589606,0.01824746614135721,0.018247466141357208,1.9013308067415674e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.10992384,0.01873989970865836,0.01873989970865836,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.11395161999999999,0.019232333275959506,0.019232333275959506,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.1179794,0.019724766843260657,0.019724766843260657,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.12200717999999999,0.020217200410561804,0.020217200410561808,1.7160867387658268e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.12603496,0.020709633977862955,0.020709633977862955,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.13006274,0.021202067545164106,0.021202067545164106,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.13409052000000002,0.021688618199433195,0.0216886181994332,1.5996625142510387e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.1381183,0.02217514206196862,0.02217514206196862,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.14214608,0.022661665924504047,0.022661665924504044,1.5309761266059894e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.14617386000000002,0.02314818978703947,0.02314818978703947,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.15020164,0.023634713649574896,0.023634713649574896,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.15422942,0.024121237512110323,0.024121237512110323,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.15825720000000001,0.024607761374645747,0.02460776137464575,1.4098994618536528e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.16228498000000002,0.025094285237181175,0.025094285237181175,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.16631276,0.0255808090997166,0.0255808090997166,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.17034054,0.026067332962252023,0.026067332962252027,1.3309558584216127e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.17436832000000002,0.02655385682478745,0.02655385682478745,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.1783961,0.027040380687322875,0.027040380687322875,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.18242388,0.0275269045498583,0.0275269045498583,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.18645166000000002,0.028013428412393727,0.028013428412393727,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.19047944,0.02849995227492915,0.02849995227492915,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.19450722,0.028986476137464575,0.028986476137464575,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[0],0.198535,0.029473,0.029473,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.00117378,0.141031,0.141031,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.00520156,0.14104492335216134,0.14104492335216137,1.9678535714701846e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.009229339999999999,0.14104427693864433,0.14104427693864435,1.9678625902490796e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.013257119999999999,0.14104363052512733,0.14104363052512733,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.0172849,0.1410429708797835,0.14104297087978354,1.9678808126699264e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.02131268,0.14104178613407065,0.14104178613407065,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.02534046,0.1410406013883578,0.14104060138835778,1.9679138731976506e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.029368239999999997,0.14103941664264494,0.14103941664264494,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.03339602,0.14103823189693207,0.14103823189693207,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.0374238,0.14103704715121923,0.14103704715121923,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.04145158,0.1410359621494344,0.14103596214943437,1.9679786057842854e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.045479359999999996,0.14103563624035084,0.14103563624035084,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.04950714,0.1410353103312673,0.1410353103312673,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.05353492,0.14103498442218373,0.14103498442218373,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.057562699999999994,0.14103465851310018,0.1410346585131002,1.9679967965498921e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.061590479999999996,0.14103433260401663,0.14103433260401663,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.06561826,0.14103400669493307,0.14103400669493307,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.06964603999999999,0.14103368078584952,0.14103368078584952,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.07367382,0.14103335487676597,0.14103335487676597,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.0777016,0.1410330289676824,0.14103302896768244,1.9680195354798116e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.08172938,0.14105430418558515,0.14105430418558515,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.08575716,0.14107768666971668,0.14107768666971668,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.08978494,0.1411010691538482,0.1411010691538482,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.09381272,0.14112445163797974,0.14112445163797976,1.9667446210405164e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.0978405,0.14114783412211127,0.14114783412211127,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.10186827999999999,0.1411712166062428,0.1411712166062428,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.10589606,0.14119459909037432,0.14119459909037435,1.9657675147944875e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.10992384,0.14121798157450588,0.14121798157450588,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.11395161999999999,0.1412413640586374,0.1412413640586374,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.1179794,0.14126474654276894,0.14126474654276894,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.12200717999999999,0.14128812902690047,0.14128812902690047,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.12603496,0.141311511511032,0.14131151151103197,1.9641411601108006e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.13006274,0.14133489399516352,0.1413348939951635,1.9638162120515481e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.13409052000000002,0.141798776833494,0.14179877683349404,1.9573917515678332e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.1381183,0.14226466578140065,0.14226466578140062,1.950981676523758e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.14214608,0.14273055472930726,0.14273055472930726,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.14617386000000002,0.14319644367721387,0.14319644367721387,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.15020164,0.14366233262512051,0.14366233262512051,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.15422942,0.14412822157302713,0.14412822157302713,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.15825720000000001,0.14459411052093377,0.14459411052093377,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.16228498000000002,0.14505999946884038,0.14505999946884035,1.913385889787691e-16
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.16631276,0.14552588841674702,0.14552588841674702,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.17034054,0.14599177736465363,0.14599177736465363,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.17436832000000002,0.14645766631256027,0.14645766631256027,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.1783961,0.14692355526046688,0.14692355526046688,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.18242388,0.1473894442083735,0.1473894442083735,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.18645166000000002,0.14785533315628013,0.14785533315628013,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.19047944,0.14832122210418675,0.14832122210418675,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.19450722,0.14878711105209338,0.14878711105209338,0.0
B_continuity_at_edges,INV_X1,A->ZN,rise_transition,y=idx2[-1],0.198535,0.149253,0.149253,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],0.365616,0.00146483,0.00146483,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],1.5975422040816325,0.002761597810728289,0.002761597810728289,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],2.8294684081632653,0.004059607653274252,0.004059607653274251,2.136565432102381e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],4.061394612244897,0.005357916926730401,0.0053579169267304015,1.6188413330210026e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],5.29332081632653,0.0066558595206893945,0.0066558595206893945,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],6.525247020408163,0.007953802114648387,0.007953802114648387,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],7.7571732244897955,0.009251828214700894,0.009251828214700894,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],8.989099428571427,0.010550390814359012,0.01055039081435901,1.6442267461939513e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],10.22102563265306,0.011848953414017132,0.011848953414017132,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],11.452951836734693,0.01314751601367525,0.01314751601367525,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],12.684878040816326,0.014446078613333371,0.014446078613333371,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],13.916804244897957,0.01574464121299149,0.01574464121299149,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],15.14873044897959,0.017043203812649607,0.01704320381264961,2.0356776754488858e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],16.380656653061223,0.018341597530026312,0.018341597530026316,1.8915729375665988e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],17.612582857142854,0.01963998648752558,0.01963998648752558,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],18.84450906122449,0.020938375445024852,0.020938375445024852,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],20.07643526530612,0.02223676440252412,0.02223676440252412,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],21.30836146938775,0.02353515336002339,0.02353515336002339,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],22.540287673469386,0.02483354231752266,0.02483354231752266,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],23.772213877551017,0.026131931275021926,0.02613193127502193,1.3276657264401532e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],25.004140081632652,0.027430320232521198,0.027430320232521198,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],26.236066285714283,0.02872870919002047,0.028728709190020466,1.2076584885891082e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],27.467992489795915,0.030027098147519735,0.030027098147519735,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],28.69991869387755,0.031325487105019006,0.031325487105019006,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],29.93184489795918,0.03262387606251828,0.03262387606251828,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],31.163771102040812,0.03392237287318792,0.03392237287318792,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],32.39569730612245,0.03522092817013842,0.03522092817013842,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],33.62762351020408,0.03651948346708893,0.03651948346708893,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],34.85954971428571,0.03781803876403943,0.03781803876403943,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],36.091475918367344,0.039116594060989926,0.039116594060989926,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],37.32340212244898,0.04041514935794044,0.04041514935794044,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],38.55532832653061,0.04171370465489094,0.04171370465489094,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],39.787254530612245,0.04301225995184144,0.04301225995184144,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],41.019180734693876,0.04431081524879194,0.04431081524879195,1.5659594311112129e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],42.25110693877551,0.04560937054574245,0.04560937054574245,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],43.483033142857145,0.04690792584269295,0.04690792584269296,1.4792583085376669e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],44.71495934693878,0.04820648113964346,0.04820648113964346,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],45.94688555102041,0.04950503643659396,0.04950503643659396,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],47.17881175510204,0.050803591733544456,0.05080359173354446,1.3658274281669804e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],48.41073795918367,0.05210214703049496,0.05210214703049496,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],49.64266416326531,0.05340070232744547,0.05340070232744547,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],50.87459036734694,0.054699257624395974,0.054699257624395974,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],52.10651657142857,0.05599781292134648,0.05599781292134648,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],53.3384427755102,0.05729636821829698,0.057296368218296985,1.2110530073163289e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],54.570368979591834,0.05859492351524748,0.05859492351524748,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],55.802295183673465,0.059893478812197976,0.05989347881219798,1.1585391333946102e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],57.0342213877551,0.06119203410914849,0.061192034109148495,1.1339537907058774e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],58.266147591836734,0.06249058940609899,0.062490589406099,2.2207804310547925e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],59.498073795918366,0.0637891447030495,0.0637891447030495,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[0],60.73,0.0650877,0.0650877,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],0.365616,0.0288874,0.0288874,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],1.5975422040816325,0.03221390322618868,0.03221390322618868,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],2.8294684081632653,0.03506174088642881,0.03506174088642881,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],4.061394612244897,0.037642592892270794,0.03764259289227079,1.8433623644804769e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],5.29332081632653,0.03981370123448625,0.03981370123448625,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],6.525247020408163,0.04198480957670171,0.04198480957670171,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],7.7571732244897955,0.04409457397718507,0.04409457397718507,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],8.989099428571427,0.04581022341957611,0.04581022341957611,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],10.22102563265306,0.047525872861967154,0.04752587286196715,1.46002450582241e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],11.452951836734693,0.0492415223043582,0.0492415223043582,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],12.684878040816326,0.05095717174674924,0.05095717174674924,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],13.916804244897957,0.05267282118914029,0.05267282118914028,1.3173575569439673e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],15.14873044897959,0.054388470631531335,0.05438847063153133,1.2758023572526146e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],16.380656653061223,0.055758661108088324,0.05575866110808833,1.2444513132150291e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],17.612582857142854,0.05711911496619698,0.05711911496619698,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],18.84450906122449,0.05847956882430564,0.05847956882430564,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],20.07643526530612,0.0598400226824143,0.0598400226824143,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],21.30836146938775,0.061200476540522956,0.061200476540522956,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],22.540287673469386,0.06256093039863161,0.06256093039863161,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],23.772213877551017,0.06392138425674027,0.06392138425674027,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],25.004140081632652,0.06528183811484893,0.06528183811484893,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],26.236066285714283,0.06664229197295758,0.0666422919729576,2.082429549908915e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],27.467992489795915,0.06800274583106625,0.06800274583106625,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],28.69991869387755,0.0693631996891749,0.0693631996891749,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],29.93184489795918,0.07072365354728356,0.07072365354728356,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],31.163771102040812,0.07188200371693941,0.07188200371693941,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],32.39569730612245,0.07293075772873361,0.07293075772873361,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],33.62762351020408,0.0739795117405278,0.0739795117405278,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],34.85954971428571,0.075028265752322,0.075028265752322,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],36.091475918367344,0.07607701976411618,0.07607701976411618,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],37.32340212244898,0.07712577377591037,0.07712577377591037,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],38.55532832653061,0.07817452778770456,0.07817452778770456,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],39.787254530612245,0.07922328179949875,0.07922328179949875,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],41.019180734693876,0.08027203581129294,0.08027203581129294,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],42.25110693877551,0.08132078982308713,0.08132078982308713,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],43.483033142857145,0.08236954383488133,0.08236954383488133,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],44.71495934693878,0.08341829784667552,0.08341829784667552,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],45.94688555102041,0.08446705185846971,0.08446705185846971,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],47.17881175510204,0.0855158058702639,0.0855158058702639,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],48.41073795918367,0.08656455988205809,0.08656455988205809,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],49.64266416326531,0.08761331389385228,0.08761331389385228,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],50.87459036734694,0.08866206790564647,0.08866206790564649,1.5652452210547466e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],52.10651657142857,0.08971082191744066,0.08971082191744066,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],53.3384427755102,0.09075957592923485,0.09075957592923486,1.5290714688480865e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],54.570368979591834,0.09180832994102905,0.09180832994102905,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],55.802295183673465,0.09285708395282324,0.09285708395282324,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],57.0342213877551,0.09390583796461743,0.09390583796461743,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],58.266147591836734,0.09495459197641162,0.09495459197641162,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],59.498073795918366,0.09600334598820581,0.09600334598820581,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,x=idx1[-1],60.73,0.0970521,0.0970521,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.00117378,0.00146483,0.00146483,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.00520156,0.002174982876384316,0.0021749828763843165,1.9939507280864269e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.009229339999999999,0.0029694477132595027,0.0029694477132595027,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.013257119999999999,0.00376391255013469,0.0037639125501346903,1.152207611674407e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.0172849,0.004554421994167552,0.004554421994167552,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.02131268,0.005187963071623967,0.005187963071623967,0.0
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.02534046,0.005821504149080381,0.00582150414908038,1.489927200559361e-16
B_continuity_at_edges,INV_X1,A->ZN,fall_transition,y=idx2[0],0.029368239999999997,0.006455045226536795,0.006455045226536794,1.3436958341092104e-16
