cell,arc,lut,input_slew_ns,output_load_fF,bilinear,linear_1d_nearest,linear_1d_row0,rel_error_nearest,rel_error_row0
INV_X1,A->ZN,cell_fall,0.002054883412320225,43.76888338433001,0.056493524954740214,0.056114874242533065,0.056114874242533065,0.006702550646476824,0.006702550646476824
INV_X1,A->ZN,cell_fall,0.08274873982664724,0.7381128242475292,0.0036889463594648258,0.0041067975128680125,0.0038217999408916635,0.11327113833767063,0.03601396401061019
INV_X1,A->ZN,cell_fall,0.06999947044371156,49.2154975697765,0.0927965583649439,0.09626925706424114,0.06271400382813597,0.037422710071208155,0.3241774810063681
INV_X1,A->ZN,cell_fall,0.0038722983330221608,21.94274059377992,0.030821324345134647,0.031186101546243676,0.02966552921559345,0.011835221518202264,0.03749985291347964
INV_X1,A->ZN,cell_fall,0.017876167567599226,7.607180261084673,0.019391822983578774,0.01922668774833694,0.012278530990161013,0.008515714865057903,0.36681914843392394
INV_X1,A->ZN,cell_fall,0.026299157102813154,19.986953699190696,0.03809837695544605,0.03430233436269419,0.027294792164913276,0.0996379083862581,0.2835707359178836
INV_X1,A->ZN,cell_fall,0.10072247789644391,21.3049617709319,0.06009749831535821,0.05651713011178357,0.028892435843484235,0.059575994075275224,0.5192406230976069
INV_X1,A->ZN,cell_fall,0.025909593557299545,46.08535678852434,0.06978502665621875,0.06588363448429205,0.05892151845403744,0.05590586346188684,0.15567104754001307
INV_X1,A->ZN,cell_fall,0.009747644359230685,1.3354635551956615,0.006867001287251661,0.005985418247341662,0.004582101509404404,0.12837962351144827,0.33273618021436674
INV_X1,A->ZN,cell_fall,0.008005024603089486,7.468214477820421,0.015036033099529824,0.013612722062117708,0.012109282031624672,0.09466000959100201,0.19464915037974154
INV_X1,A->ZN,cell_fall,0.010436595114271151,0.5943884334032067,0.005538330306311375,0.004935174002675938,0.0036388690861507075,0.10890580197936035,0.342966402346223
